f1,f2,f3,f4,f5,val_score
max_to_min,av_change_rate_roll_mean_100,av_change_rate_roll_std_10v2,abs_std,q05_roll_std_10,2.368964433670044
abs_max_roll_mean_1000,avg_first_10000,Rstd,q05_roll_std_10,std_last_10000,2.36897349357605
mean_change_rate_v2,q05_roll_std_10,modified_sta_lta3_q05,Moving_average_700_mean,modified_sta_lta1_q05,2.368987798690796
av_change_rate_roll_std_1000,max,trend,q05_roll_std_10,abs_q99,2.3690080642700195
q05_roll_std_10,Rstd__last_5000,std_roll_std_10,Istd,q05,2.3690145015716557
std_roll_std_10,q05_roll_std_10,classic_sta_lta2_q05,Rmax,MA_400MA_std_mean,2.369028329849243
abs_max_roll_mean_100,mad,mean,q05_roll_std_1000,modified_sta_lta6_mean,2.369074821472168
mean_diff,ave_roll_mean_100,classic_sta_lta5_q05,abs_max_roll_mean_10,q05_roll_std_1000,2.3690810203552246
q05_roll_std_10,classic_sta_lta8_mean,kurt,ave10,Moving_average_3000_mean,2.3690853118896484
max_roll_std_10,mad,av_change_rate_roll_std_10,Moving_average_6000_mean,q05_roll_std_1000,2.369093894958496
abs_max_roll_mean_10,classic_sta_lta2_mean,min_roll_std_100,std,q05_roll_std_1000,2.3690946102142334
max_last_10000,classic_sta_lta2_mean,q05_roll_std_10,ave_roll_mean_10,exp_Moving_average_300_mean,2.369096040725708
abs_max_roll_std_10,q05_roll_std_10,max_first_10000,modified_sta_lta2_q95,ave_roll_mean_100,2.36910343170166
freq_cross_last_10000,q05_roll_std_10,std_roll_mean_10,ave_roll_mean_1000,exp_Moving_average_6000_mean,2.3691070079803467
kurt,Moving_average_700_mean,classic_sta_lta2_mean,q05_roll_std_10,avg_last_10000,2.369107961654663
Rmax_last_15000,Imin,abs_min,av_change_rate_roll_std_100v2,q05_roll_std_10,2.3691182136535645
modified_sta_lta7_mean,std_roll_mean_10,ave_roll_mean_1000,MA_700MA_std_mean,q05_roll_std_1000,2.3691186904907227
min_roll_std_1000,modified_sta_lta2_q95,q05_roll_std_1000,classic_sta_lta8_q05,q99_roll_std_10,2.369131088256836
modified_sta_lta7_mean,av_change_abs_roll_mean_100,ave_roll_mean_1000,q05_roll_std_10,mean_abs_diff,2.3691351413726807
classic_sta_lta2_q95,q05_roll_std_1000,abs_max_roll_mean_100,exp_Moving_average_6000_mean,modified_sta_lta8_q95,2.369147300720215
modified_sta_lta5_q05,count_big,modified_sta_lta7_mean,q05_roll_std_1000,avg_last_10000,2.369152069091797
Rstd__last_5000,av_change_rate_roll_mean_10,q95_roll_std_1000,std_roll_std_10,q05_roll_std_100,2.369154691696167
av_change_rate_roll_std_100,q05_roll_std_1000,max,abs_q01,min_last_10000,2.3691558837890625
ave_roll_std_1000,modified_sta_lta8_mean,q05_roll_std_100,max_to_min_diff,MA_400MA_BB_high_mean,2.369156837463379
classic_sta_lta2_q05,q05_roll_std_100,modified_sta_lta6_q05,med,Hann_window_mean,2.3691847324371342
modified_sta_lta1_q05,Hilbert_mean,q05_roll_std_10,min_first_50000,modified_sta_lta2_q95,2.3691868782043457
max_last_10000,q99_roll_mean_10,max_last_50000,q05_roll_std_1000,av_change_abs_roll_std_100,2.369192361831665
abs_max_roll_mean_1000,av_change_rate_roll_std_10,MA_400MA_std_mean,q05_roll_std_1000,max_roll_std_10,2.3692071437835693
std_roll_std_10,q05_roll_std_100,Hann_window_mean,modified_sta_lta8_q95,q99,2.3692123889923096
classic_sta_lta2_q95,abs_q99,Moving_average_1500_mean,av_change_rate_roll_std_10v2,q05_roll_std_1000,2.3692286014556885
q01_roll_mean_1000,q05_roll_std_1000,q99_roll_mean_1000,q001,avg_last_50000,2.36924147605896
freq_cross_first_10000,av_change_rate_roll_std_100v2,std_roll_std_100,q95,mean_change_rate,2.369269609451294
modified_sta_lta2_mean,MA_700MA_std_mean,max_roll_mean_10,q05_roll_std_10,max_last_10000,2.3692846298217773
mean_change_rate_first_10000_v2,abs_max,std_roll_std_10,classic_sta_lta2_q95,q05_roll_std_1000,2.3692874908447266
classic_sta_lta4_mean,q05_roll_std_10,modified_sta_lta4_q95,abs_max_roll_std_100,max_roll_mean_1000,2.3693084716796875
modified_sta_lta5_mean,Hilbert_mean,q95_roll_mean_10,freq_cross_last_10000,count_big,2.369320869445801
Moving_average_3000_mean,av_change_abs_roll_mean_1000,sum,min_roll_std_1000,q05_roll_std_1000,2.369328737258911
MA_400MA_BB_high_mean,ave_roll_std_1000,mean_diff,mean,q05_roll_std_10,2.3693363666534424
classic_sta_lta4_q95,q99_roll_std_10,av_change_abs_roll_mean_100,max_first_50000,q05_roll_std_10,2.369340181350708
classic_sta_lta4_q05,q05_roll_std_1000,q001,classic_sta_lta6_q05,std_roll_mean_1000,2.369340419769287
mean_change_rate_first_10000_v2,abs_q01,q05_roll_std_10,max_roll_std_10,av_change_abs_roll_mean_1000,2.3693511486053467
av_change_rate_roll_mean_10_v2,modified_sta_lta4_mean,classic_sta_lta5_q05,q05_roll_std_100,Moving_average_1500_mean,2.3693764209747314
q01_roll_std_100,q05_roll_std_10,freq_cross_first_10000,ave_roll_mean_1000,MA_400MA_BB_high_mean,2.3693833351135254
q95_roll_mean_10,Moving_average_700_mean,MA_700MA_BB_high_mean,q05_roll_std_10,q95_roll_std_10,2.369403123855591
min_first_10000,av_change_abs_roll_std_10,q05_roll_std_100,modified_sta_lta7_mean,classic_sta_lta1_mean,2.36942195892334
q05_roll_std_100,q99_roll_mean_10,Rmin_last_15000,modified_sta_lta1_mean,mean_change_rate_first_50000_v2,2.3694255352020264
q95_roll_std_1000,av_change_rate_roll_std_10,mean_change_rate_first_10000_v2,q05_roll_std_1000,modified_sta_lta3_q95,2.3694286346435547
q95_roll_mean_10,abs_trend,abs_q01,modified_sta_lta3_q05,q01_roll_std_10,2.3694310188293457
av_change_rate_roll_mean_10_v2,modified_sta_lta4_q05,classic_sta_lta3_q95,q05_roll_std_1000,av_change_rate_roll_mean_1000,2.3694531917572017
av_change_abs_roll_mean_10,classic_sta_lta2_q05,q999,q05_roll_std_1000,abs_mean,2.369457721710205
kurt,q05_roll_std_10,abs_max,q01_roll_std_10,modified_sta_lta8_mean,2.369475841522217
classic_sta_lta3_q95,abs_q99,q05_roll_std_1000,mean,mad,2.3694839477539062
q95_roll_std_100,mean_change_rate_first_50000_v2,max_to_min,q05_roll_std_1000,classic_sta_lta5_q95,2.3694891929626465
av_change_abs_roll_std_1000,std_first_10000,Istd,q05_roll_std_10,max_to_min,2.369492053985596
q05_roll_std_10,classic_sta_lta3_q05,mean_abs_diff,av_change_rate_roll_mean_100,modified_sta_lta4_mean,2.369492053985596
Rmax_last_15000,q05_roll_std_10,classic_sta_lta8_q05,min_last_50000,MA_400MA_std_mean,2.369507074356079
max,q05_roll_std_10,max_roll_std_10,std,MA_1000MA_std_mean,2.3695218563079834
mean_change_rate_first_50000,Rmin,sum,q05_roll_std_100,q99_roll_mean_10,2.3695225715637207
q95_roll_mean_100,abs_min,q95_roll_mean_10,modified_sta_lta2_q05,q05_roll_std_1000,2.369557380676269
q05_roll_std_100,abs_trend,min_roll_std_10,freq_cross_last_50000,abs_q01,2.369562864303589
Moving_average_6000_mean,av_change_rate_roll_std_100,q99_roll_mean_10,q05_roll_std_10,q01_roll_std_100,2.369589567184448
MA_700MA_BB_low_mean,classic_sta_lta5_q05,q05_roll_std_10,Rmean_last_15000,av_change_rate_roll_std_1000v2,2.3695998191833496
q05,abs_min,Rmean_last_15000,q05_roll_std_10,Rmin,2.369601249694824
q95,q05_roll_std_10,Imin,Rmax_last_15000,q95_roll_mean_100,2.369633913040161
modified_sta_lta7_q05,modified_sta_lta8_mean,modified_sta_lta2_q95,q95_roll_std_1000,q05_roll_std_1000,2.3696424961090092
q99_roll_std_100,av_change_rate_roll_mean_10_v2,q01_roll_mean_1000,q05_roll_std_100,classic_sta_lta5_q05,2.369659662246704
std_roll_mean_100,classic_sta_lta8_q05,q05_roll_std_1000,ave_roll_std_100,ave10,2.3696768283843994
min,classic_sta_lta8_mean,q05_roll_std_100,MA_700MA_BB_low_mean,q01_roll_std_100,2.369677782058716
q05_roll_std_10,av_change_abs_roll_mean_100,avg_last_10000,mean_change_rate_first_10000,av_change_rate_roll_std_100v2,2.3696792125701904
min_roll_std_10,max_first_10000,modified_sta_lta7_q05,q05_roll_std_10,exp_Moving_average_30000_mean,2.3696844577789307
mean_change_rate_first_50000_v2,q05_roll_std_1000,abs_max_roll_mean_1000,av_change_rate_roll_mean_1000,av_change_rate_roll_std_1000,2.369687080383301
kurt,classic_sta_lta3_mean,av_change_rate_roll_mean_100,mean_change_rate_last_50000_v2,q05_roll_std_1000,2.369690179824829
modified_sta_lta8_mean,sum,MA_400MA_BB_high_mean,av_change_rate_roll_std_1000v2,q05_roll_std_1000,2.369690418243408
q01_roll_std_1000,min_roll_mean_1000,modified_sta_lta5_q05,Imean,q05_roll_std_1000,2.369699716567993
mean_change_rate_last_50000,q05_roll_std_1000,avg_last_50000,avg_last_10000,min_roll_mean_1000,2.369704246520996
q01_roll_std_1000,q99_roll_std_100,modified_sta_lta1_q95,av_change_abs_roll_mean_10,av_change_rate_roll_std_1000,2.3697130680084233
q05_roll_std_100,ave_roll_std_10,modified_sta_lta7_q05,classic_sta_lta5_q95,min_roll_std_1000,2.3697235584259038
q05_roll_std_100,mean_change_rate_v2,mean_diff,max_first_10000,min_roll_std_100,2.369725227355957
q05_roll_std_1000,Rmin_last_15000,modified_sta_lta6_q95,MA_400MA_BB_low_mean,av_change_rate_roll_std_1000,2.369726657867432
exp_Moving_average_3000_mean,MA_700MA_BB_low_mean,min_roll_mean_100,q05_roll_std_10,av_change_abs_roll_std_100,2.3697338104248047
q05_roll_std_10,classic_sta_lta4_q05,skew,mean_change_rate_last_50000,Rstd__last_5000,2.3697435855865483
min,q05_roll_std_1000,mean_change_rate_last_50000_v2,Istd,modified_sta_lta3_q95,2.369745969772339
Moving_average_1500_mean,av_change_rate_roll_mean_1000_v2,classic_sta_lta4_mean,q05_roll_std_10,av_change_rate_roll_mean_100,2.369751453399658
av_change_rate_roll_mean_10_v2,q99_roll_std_10,abs_q99,q05_roll_std_100,modified_sta_lta8_q05,2.369755983352661
q05_roll_std_1000,q95_roll_std_100,q95_roll_std_1000,std_first_10000,av_change_rate_roll_std_10v2,2.369770765304565
trend,mean_change_rate_last_50000,std_roll_std_1000,MA_700MA_std_mean,q05_roll_std_1000,2.3697733879089355
Rmin_last_5000,q05_roll_std_100,av_change_rate_roll_std_100v2,q01_roll_mean_100,mean_change_rate_last_10000_v2,2.369781017303467
sum,q05_roll_std_100,abs_max_roll_mean_1000,skew,modified_sta_lta3_q95,2.3697915077209477
exp_Moving_average_6000_mean,avg_last_50000,min,q05_roll_std_100,ave_roll_std_1000,2.3698105812072754
MA_1000MA_std_mean,av_change_rate_roll_std_100,trend,classic_sta_lta3_mean,q05_roll_std_1000,2.369813203811645
modified_sta_lta8_mean,q05_roll_std_10,abs_max_roll_std_1000,mean_change_rate_first_10000_v2,av_change_abs_roll_std_10,2.369826078414917
q05_roll_std_10,abs_mean,modified_sta_lta7_q05,max_first_10000,q99_roll_std_100,2.369834423065185
classic_sta_lta3_q05,q05_roll_std_1000,modified_sta_lta6_q95,max_first_10000,max_last_10000,2.36983585357666
abs_q99,min_roll_std_10,q05_roll_std_10,Rmin,std_roll_std_10,2.3698580265045166
max,mean_change_rate_first_10000_v2,MA_700MA_BB_high_mean,q05_roll_std_10,av_change_rate_roll_std_100v2,2.369887113571167
modified_sta_lta3_mean,q05_roll_std_10,modified_sta_lta1_q05,q99_roll_mean_100,q99,2.369893312454224
max_to_min,q95_roll_mean_100,modified_sta_lta8_q05,min_roll_std_100,q05_roll_std_100,2.369921922683716
min_roll_std_100,q05_roll_std_1000,q99_roll_std_10,max_first_50000,classic_sta_lta8_q95,2.3699440956115723
ave_roll_std_100,q05_roll_mean_1000,q05_roll_std_10,av_change_abs_roll_std_100,mad,2.3699517250061035
Imax,std_roll_mean_1000,max_roll_std_10,Hann_window_mean,q05_roll_std_10,2.36995530128479
modified_sta_lta8_q95,Imin,q01_roll_mean_10,q05_roll_std_1000,q01,2.3699605464935303
q05_roll_std_100,classic_sta_lta4_q95,skew,mean_change_rate_first_10000,mean_change_rate_first_10000_v2,2.369981288909912
av_change_abs_roll_std_10,max_to_min_diff,q05_roll_std_1000,Rmean,modified_sta_lta1_mean,2.369997501373291
ave_roll_mean_100,q95,mean_change_rate_last_10000,q05_roll_std_1000,modified_sta_lta3_mean,2.370025873184204
kurt,classic_sta_lta4_q05,q05_roll_std_10,modified_sta_lta2_q95,avg_last_50000,2.3700315952301025
q99_roll_std_10,classic_sta_lta3_q95,modified_sta_lta3_q05,mean,q05_roll_std_10,2.370057821273804
classic_sta_lta4_mean,abs_max_roll_std_10,Rstd_last_15000,max_first_10000,q05_roll_std_10,2.370066404342652
av_change_abs_roll_mean_10,q05_roll_std_1000,modified_sta_lta4_mean,modified_sta_lta8_mean,std_roll_mean_10,2.370068073272705
q05_roll_std_10,classic_sta_lta4_mean,modified_sta_lta4_q05,mean_change_rate_last_10000_v2,av_change_abs_roll_std_100,2.37007474899292
max_last_10000,q05_roll_std_10,Rstd__last_5000,classic_sta_lta6_q05,Moving_average_6000_mean,2.3700766563415527
Rstd__last_5000,avg_first_50000,av_change_rate_roll_std_1000v2,ave_roll_mean_10,q05_roll_std_1000,2.37009596824646
modified_sta_lta8_mean,classic_sta_lta8_mean,q01_roll_mean_10,std_last_50000,q05_roll_std_100,2.370114803314209
q05_roll_std_1000,modified_sta_lta4_q95,min_roll_mean_10,q01,avg_last_10000,2.37012791633606
classic_sta_lta8_mean,modified_sta_lta6_mean,q05_roll_std_1000,max,std_roll_std_1000,2.370129346847534
q99,q05_roll_std_1000,max_roll_std_1000,av_change_rate_roll_std_10v2,avg_last_50000,2.370138168334961
Moving_average_6000_mean,abs_max_roll_mean_1000,q05_roll_std_1000,min_roll_std_10,modified_sta_lta3_mean,2.37016224861145
std_roll_std_1000,classic_sta_lta7_q95,MA_400MA_std_mean,q05_roll_std_10,std_roll_std_10,2.370171308517456
iqr,abs_q95,ave_roll_mean_10,q05_roll_std_1000,classic_sta_lta7_q95,2.3701744079589844
max_to_min,q05_roll_std_100,min_last_50000,std_roll_std_10,Rmin_last_5000,2.3701767921447754
mean_change_rate_first_50000_v2,Rmin_last_5000,q05_roll_std_1000,Moving_average_30000_mean,classic_sta_lta3_q05,2.3701770305633545
min,q01_roll_std_1000,q99_roll_mean_10,av_change_rate_roll_mean_10_v2,q05_roll_std_100,2.3701772689819336
min_first_10000,av_change_rate_roll_std_10v2,q05_roll_std_10,Rmin_last_15000,Imean,2.3701775074005127
q95_roll_std_1000,abs_max_roll_mean_10,q05_roll_std_100,min_roll_mean_100,classic_sta_lta8_q05,2.370194911956787
q05_roll_std_1000,max_last_50000,abs_q99,kurt,mean_change_rate_first_50000_v2,2.3701977729797363
q05_roll_std_100,classic_sta_lta5_q05,av_change_rate_roll_mean_100_v2,av_change_rate_roll_mean_10,q999,2.3702003955841064
q05_roll_std_1000,abs_max_roll_std_100,min_last_50000,mean_diff,q99_roll_mean_10,2.370214462280273
min_last_50000,MA_700MA_BB_low_mean,q05_roll_std_10,avg_last_50000,q01_roll_mean_100,2.3702218532562256
q05_roll_std_1000,q99,q05_roll_mean_1000,q95_roll_std_1000,abs_std,2.370224475860596
min_last_10000,av_change_rate_roll_std_100,freq_cross_first_10000,av_change_abs_roll_std_1000,q05_roll_std_100,2.370232582092285
classic_sta_lta7_q95,std_roll_mean_1000,q05_roll_std_10,q01,med,2.370235681533813
q05_roll_std_1000,classic_sta_lta1_mean,modified_sta_lta2_q95,min_last_50000,abs_max,2.370236873626709
skew,q05_roll_std_1000,abs_mean,q95_roll_std_10,ave_roll_mean_1000,2.3702378273010254
MA_700MA_BB_high_mean,max_roll_std_10,av_change_rate_roll_std_100,modified_sta_lta8_mean,q05_roll_std_10,2.3702423572540283
freq_cross_first_50000,q05_roll_std_1000,std_roll_std_1000,std_roll_mean_100,q95_roll_std_100,2.370255708694458
std_first_50000,q05_roll_std_100,modified_sta_lta7_q95,Istd,classic_sta_lta7_mean,2.3702642917633057
Rstd_last_15000,av_change_rate_roll_mean_1000,Rmin,q05_roll_std_1000,av_change_rate_roll_std_10,2.3702752590179443
q05_roll_std_1000,abs_std,max_roll_std_10,q95_roll_std_10,med,2.370286464691162
av_change_abs_roll_std_10,abs_max_roll_std_100,mean_change_rate_last_10000_v2,q05_roll_std_100,exp_Moving_average_300_mean,2.3702926635742188
abs_q95,ave_roll_std_1000,q05_roll_std_1000,q99_roll_std_100,exp_Moving_average_300_mean,2.3702969551086426
q999,abs_std,max_roll_mean_100,q05_roll_std_10,av_change_rate_roll_std_1000,2.3703036308288574
q99_roll_mean_10,classic_sta_lta8_q05,std,q05_roll_std_10,MA_400MA_BB_high_mean,2.3703153133392334
q05_roll_std_10,Rstd_last_15000,Hilbert_mean,Hann_window_mean,ave_roll_std_100,2.370342969894409
MA_700MA_BB_low_mean,q05_roll_std_1000,abs_max_roll_mean_10,ave10,Rmin_last_15000,2.370356321334839
modified_sta_lta5_q05,av_change_rate_roll_mean_10_v2,q05_roll_std_1000,modified_sta_lta2_q95,mean_change_rate_last_10000,2.370360851287842
modified_sta_lta3_q95,q95,q001,q05_roll_std_100,av_change_abs_roll_mean_10,2.3703687191009517
max_roll_mean_10,ave_roll_std_1000,q95_roll_std_10,q05_roll_std_100,avg_first_10000,2.370369911193848
MA_700MA_BB_high_mean,q05_roll_std_1000,sum,classic_sta_lta3_q05,MA_1000MA_std_mean,2.3703782558441158
q95_roll_std_100,mean_change_rate_last_50000,min_last_10000,q05_roll_std_100,q95_roll_mean_100,2.3703927993774414
classic_sta_lta6_q05,q05_roll_std_100,av_change_rate_roll_std_1000,modified_sta_lta2_mean,min,2.3704149723052983
min_roll_mean_10,modified_sta_lta3_q95,q05_roll_std_100,q01_roll_mean_100,exp_Moving_average_3000_mean,2.3704214096069336
MA_400MA_std_mean,q05_roll_std_1000,modified_sta_lta8_mean,min_roll_std_10,min_roll_std_1000,2.370432615280152
mean_diff,std_roll_std_100,abs_max_roll_std_100,q95_roll_mean_100,q05_roll_std_100,2.3704631328582764
classic_sta_lta6_q05,q99_roll_std_10,q05_roll_std_1000,q99_roll_mean_100,modified_sta_lta3_q95,2.370478630065918
q01_roll_std_10,abs_max,sum,q05_roll_std_10,modified_sta_lta6_mean,2.3704833984375
std_roll_std_10,max_roll_std_1000,q05_roll_std_100,av_change_abs_roll_mean_1000,max_to_min,2.3704864978790283
MA_400MA_BB_high_mean,Rmax_last_15000,q05_roll_std_100,q95,max_to_min_diff,2.370492696762085
Rmin,min,Moving_average_6000_mean,ave_roll_std_100,q05_roll_std_1000,2.370494842529297
q01_roll_mean_10,ave_roll_mean_100,mean,q05_roll_std_1000,min_roll_mean_10,2.370504379272461
std_last_10000,MA_1000MA_std_mean,std_first_50000,Rmin,q05_roll_std_100,2.370527744293213
q05_roll_std_1000,av_change_abs_roll_std_100,max_roll_mean_1000,max_first_10000,Imax,2.3705551624298096
avg_first_10000,modified_sta_lta8_q05,freq_cross_last_50000,q05_roll_std_10,min_roll_mean_1000,2.3705713748931885
q05_roll_std_10,Rmean,classic_sta_lta4_q95,MA_400MA_BB_low_mean,min,2.370579957962036
max_first_50000,q05_roll_std_100,std_first_10000,q01,trend,2.3706085681915283
q05_roll_std_1000,ave_roll_std_1000,abs_max_roll_std_10,Moving_average_1500_mean,q99_roll_mean_100,2.370625257492065
std_roll_std_10,modified_sta_lta4_q05,q05_roll_std_100,modified_sta_lta8_q05,max_to_min,2.370638847351074
q05_roll_std_100,classic_sta_lta4_mean,classic_sta_lta2_mean,std_last_10000,trend,2.370640754699707
std_roll_mean_10,q05_roll_std_10,ave_roll_std_1000,MA_400MA_std_mean,modified_sta_lta2_q05,2.3706433773040767
avg_last_50000,q05_roll_std_10,std_roll_std_10,Moving_average_30000_mean,mean_change_rate_last_10000_v2,2.3706507682800293
std_last_50000,av_change_rate_roll_std_10,q05_roll_std_10,exp_Moving_average_300_mean,abs_q95,2.37066650390625
max,min_roll_std_10,q05_roll_std_10,classic_sta_lta2_q95,abs_max_roll_std_100,2.370678663253784
freq_cross_last_10000,min,classic_sta_lta6_q05,q05_roll_std_100,abs_min,2.3706817626953125
std_roll_mean_100,classic_sta_lta7_mean,mean_change_rate_last_50000_v2,min_roll_mean_10,q05_roll_std_1000,2.3706986904144287
classic_sta_lta3_q05,MA_700MA_BB_high_mean,q01_roll_mean_10,modified_sta_lta8_mean,q05_roll_std_10,2.3707144260406494
iqr,q01_roll_std_10,q99_roll_mean_1000,q05_roll_std_100,max_roll_mean_100,2.370736122131348
av_change_abs_roll_mean_100,q01_roll_std_10,classic_sta_lta3_q95,exp_Moving_average_300_mean,q05_roll_std_100,2.370748519897461
Rstd_last_15000,q05_roll_std_100,max_roll_mean_100,Rmin,modified_sta_lta8_mean,2.370755195617676
av_change_rate_roll_mean_100_v2,MA_700MA_std_mean,q05_roll_std_100,Rmin,av_change_abs_roll_mean_1000,2.370758295059204
q05_roll_std_1000,av_change_abs_roll_mean_10,min_roll_mean_1000,max_to_min_diff,q05_roll_std_10,2.370760440826416
av_change_rate_roll_mean_10_v2,q05_roll_std_100,classic_sta_lta4_q05,min_first_50000,abs_max_roll_std_100,2.3707637786865234
mean_change_rate_first_50000_v2,std_roll_std_100,Rmin_last_5000,q05_roll_std_100,max_roll_std_10,2.37076735496521
max_last_50000,q05_roll_std_1000,av_change_abs_roll_std_100,count_big,min_roll_std_100,2.370783567428589
q05_roll_std_1000,q05_roll_mean_10,med,classic_sta_lta2_q95,ave_roll_std_1000,2.370788097381592
q05_roll_std_1000,std_roll_std_1000,exp_Moving_average_6000_mean,std_roll_mean_1000,ave_roll_std_1000,2.3707921504974365
q99_roll_mean_1000,skew,q05_roll_std_10,modified_sta_lta8_mean,abs_min,2.3707993030548096
classic_sta_lta2_mean,skew,Rmin_last_5000,min_first_10000,q05_roll_std_10,2.3708043098449707
Imax,modified_sta_lta1_mean,Rstd__last_5000,exp_Moving_average_6000_mean,q05_roll_std_1000,2.3708126544952397
q05_roll_std_10,mean_abs_diff,mean_change_rate,MA_400MA_std_mean,max_to_min_diff,2.370814085006714
Imax,modified_sta_lta7_q05,freq_cross_last_50000,q05_roll_std_100,classic_sta_lta8_mean,2.3708956241607666
